School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Wilsonton State High School,Wilsonton,111,107,--,85,32,34,--,0,99%,89%,107,82,32,50,50,15,--,--,2,1,4,3,--,1,2,--,--,--,--,--,,,,,,,34,33,14,8,2,7,6,--,--,2,--,77,74,71,24,49,45,9,--,--,--,1,1,7,11,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,148,144,4,111,20,42,--,0,99%,96%,144,109,20,20,90,23,1,--,3,--,,,,,,,,,,,4,2,--,2,2,--,42,42,22,3,2,16,4,--,--,3,--,102,102,87,17,18,74,19,1,--,--,--,5,10,15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,5,5,--,3,--,4,--,0,100%,100%,5,3,--,--,3,--,--,--,--,--,,,,,,,,,,,,,,,,,4,4,2,--,--,2,--,--,--,--,--,1,1,1,--,--,1,--,--,--,--,--,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,137,137,--,137,15,32,--,0,100%,100%,137,137,15,7,137,66,1,--,1,1,,,,,,,,,,,,,,,,,32,32,32,1,--,32,5,--,--,1,--,105,105,105,14,7,105,61,1,--,--,1,4,5,14,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,133,125,8,103,22,31,--,0,98%,97%,125,97,22,28,86,24,1,1,16,1,,,,,,,,,,,8,6,--,5,2,--,31,31,5,--,--,4,--,1,--,16,--,94,94,92,22,28,82,24,--,1,--,1,1,4,13,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Woody Point Special School,Woody Point,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,113,110,2,102,12,22,--,0,99%,95%,110,100,11,88,64,6,--,--,--,--,1,1,--,--,1,--,--,--,--,--,2,1,1,1,1,--,22,22,18,--,18,3,1,--,--,--,--,89,88,83,11,70,62,5,--,--,--,--,4,5,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,125,125,--,83,18,72,--,0,100%,98%,125,83,18,36,48,33,--,--,6,--,,,,,,,,,,,,,,,,,72,72,31,3,14,9,10,--,--,6,--,53,53,52,15,22,39,23,--,--,--,--,17,17,17,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,94,90,--,34,16,47,--,1,99%,98%,90,31,13,12,17,5,--,--,--,--,4,3,3,--,--,--,--,--,--,--,,,,,,,47,47,3,1,1,1,2,--,--,--,--,47,43,31,15,11,16,3,--,--,--,--,5,5,22,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
YOS Lawnton,Lawnton,16,5,--,8,--,--,--,8,50%,--,5,5,--,2,5,--,--,--,--,--,11,3,--,1,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,168,163,5,130,25,55,--,0,99%,95%,163,126,22,51,55,58,--,--,5,1,,,,,,,,,,,5,4,3,--,2,1,55,55,25,1,14,13,5,--,--,4,1,108,108,101,21,37,42,53,--,--,1,--,13,18,11,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,126,126,--,120,15,10,--,0,100%,100%,126,120,15,79,81,33,--,32,4,37,,,,,,,,,,,,,,,,,10,10,9,--,9,--,1,--,1,1,1,116,116,111,15,70,81,32,--,31,3,36,5,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
