School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Warwick State High School,Warwick,76,70,6,34,9,32,--,0,93%,96%,70,33,8,4,26,3,--,--,1,--,,,,,,,,,,,6,1,1,--,1,--,32,32,6,1,1,5,1,--,--,1,--,38,38,27,7,3,21,2,--,--,--,--,4,10,14,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavell State High School,Wavell Heights,167,165,1,159,9,103,--,0,99%,98%,165,158,9,143,79,34,6,--,2,--,1,1,--,1,1,--,--,--,--,--,,,,,,,103,103,97,1,94,20,13,3,--,2,--,63,62,62,8,50,60,21,3,--,--,--,18,33,29,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington Point State High School,Wellington Point,86,84,2,39,15,44,--,0,98%,100%,84,39,15,17,20,10,1,--,4,--,,,,,,,,,,,,,,,,,44,44,4,4,--,1,3,--,--,4,--,40,40,35,11,17,19,7,1,--,--,--,7,13,14,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
West Moreton Anglican College,Karrabin,108,105,--,63,8,73,--,1,99%,96%,105,61,8,9,25,33,1,18,1,19,3,2,--,--,2,--,--,--,--,--,,,,,,,73,72,30,4,1,6,19,--,8,1,8,35,33,33,4,8,21,14,1,10,--,11,19,19,24,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cape College,Weipa,43,43,--,41,10,10,--,0,100%,100%,43,41,10,25,40,1,--,--,--,--,,,,,,,,,,,,,,,,,10,10,9,--,--,9,--,--,--,--,--,33,33,32,10,25,31,1,--,--,--,--,0,2,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Suburbs State Special School,Durack,9,--,9,6,--,--,--,0,67%,--,,,,,,,,,,,,,,,,,,,,,9,6,--,6,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Christian College,Goodna,47,38,2,12,3,35,--,2,87%,96%,38,9,2,1,6,4,--,--,--,--,7,2,--,--,2,--,--,--,--,--,2,1,1,1,1,--,35,32,5,1,--,4,1,--,--,--,--,10,6,6,1,1,4,3,--,--,--,--,3,10,13,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whites Hill State College,Camp Hill,47,47,--,47,5,13,--,0,100%,93%,47,47,5,42,44,21,--,--,--,--,,,,,,,,,,,,,,,,,13,13,13,1,12,12,2,--,--,--,--,34,34,34,4,30,32,19,--,--,--,--,3,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Anglican School,Beaconsfield,46,43,--,4,1,41,--,2,93%,100%,43,4,1,2,2,--,--,--,--,--,,,,,,,,,,,,,,,,,41,40,1,--,1,--,--,--,--,--,--,5,3,3,1,1,2,--,--,--,--,--,13,10,11,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitsunday Christian College,Cannonvale,7,6,--,1,--,5,--,1,86%,100%,6,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,--,--,1,--,--,--,--,--,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
William Ross State High School,Annandale,72,67,4,69,5,29,--,0,96%,96%,67,67,5,3,66,15,--,--,--,--,1,1,--,--,1,--,--,--,--,--,4,1,--,--,1,--,29,28,29,--,--,29,4,--,--,--,--,39,39,39,5,3,38,11,--,--,--,--,3,6,7,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilsonton State High School,Wilsonton,71,71,--,51,12,20,--,0,100%,80%,71,51,12,17,43,5,--,--,1,--,,,,,,,,,,,,,,,,,20,20,4,1,2,2,--,--,--,1,--,51,51,47,11,15,41,5,--,--,--,--,1,3,6,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Windaroo Valley State High School,Bahrs Scrub,84,83,1,42,9,33,--,0,100%,88%,83,41,9,11,29,14,--,--,5,--,,,,,,,,,,,1,1,--,1,1,--,33,33,3,1,1,1,1,--,--,5,--,50,50,38,8,10,28,13,--,--,--,--,2,10,8,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Winton State School,Winton,4,4,--,4,2,1,--,0,100%,0%,4,4,2,--,4,--,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,--,--,1,--,--,--,--,--,3,3,3,2,--,3,--,--,--,--,--,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodcrest State College,Springfield,81,79,2,80,10,20,--,0,99%,96%,79,79,10,8,79,42,3,--,1,--,,,,,,,,,,,2,1,--,--,1,--,20,20,20,2,--,20,9,--,--,1,--,59,59,59,8,8,59,33,3,--,--,--,1,5,6,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodridge State High School,Woodridge,134,129,5,119,41,20,--,0,99%,91%,129,116,41,37,103,57,--,5,--,5,,,,,,,,,,,5,3,--,3,1,--,20,20,8,2,--,2,6,--,--,--,--,109,109,108,39,37,101,51,--,5,--,5,1,3,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Woree State High School,Woree,100,95,2,98,11,8,--,0,98%,91%,95,95,11,89,63,4,--,--,--,--,3,3,--,3,2,--,--,--,--,--,,,,,,,8,8,8,--,8,1,--,--,--,--,--,90,87,90,11,84,64,4,--,--,--,--,2,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Wynnum State High School,Manly,84,83,--,74,10,41,--,0,100%,91%,83,73,10,34,68,22,--,--,4,--,1,1,--,--,1,--,--,--,--,--,,,,,,,41,41,33,3,14,28,4,--,--,4,--,43,42,41,7,20,41,18,--,--,--,--,10,11,7,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Catholic College,Hervey Bay,65,59,--,11,8,44,--,4,91%,93%,59,11,8,--,3,5,--,--,--,--,,,,,,,,,,,,,,,,,44,42,3,2,--,1,3,--,--,--,--,21,17,8,6,--,2,2,--,--,--,--,2,12,15,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
YMCA Vocational School,Kingston,102,5,--,56,12,--,--,46,55%,--,5,5,2,1,5,1,--,--,--,--,97,51,10,10,40,3,1,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOS Lawnton,Lawnton,15,5,--,14,3,--,--,1,93%,--,5,5,1,1,5,--,--,--,--,--,10,9,2,2,7,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeppoon State High School,Yeppoon,105,99,5,82,22,26,--,0,98%,75%,99,78,19,45,52,35,--,--,4,--,1,1,--,1,1,--,--,--,--,--,5,3,3,1,2,--,26,26,15,2,10,6,5,--,--,1,--,74,73,64,17,36,47,30,--,--,3,--,1,7,5,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeronga State High School,Yeronga,79,79,--,71,20,8,--,0,100%,99%,79,71,20,38,57,30,1,20,3,21,,,,,,,,,,,,,,,,,8,8,4,1,3,--,1,--,--,2,1,71,71,67,19,35,57,29,1,20,1,20,2,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
